Block level,Datetime,Operation,Received XTZ,Received EUR,From address,Sent XTZ,Sent EUR,Fee XTZ,Fee EUR,To address,Explorer link
2151040,2022-02-26 13:53:04,transaction,0.225,0.6683450728258995,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/opESPrSdrpAfdPiQX6ng2cwCLWpBk4377FNcXjE22J5UBE3fDLQ/32449860/82
2151041,2022-02-26 13:53:34,transaction,0.225,0.6683450728258995,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/ooEXXXHv51Cp978Fpo4wpMEMz8YtWEzzX7Kfa983HwfCVAoXhnX/32449861/32
2151041,2022-02-26 13:53:34,transaction,0.975,2.896161982245564,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooCXV9tWydEi7gueUw2cr6sPZXxwohBVaPRyvvQcNyUxAbgK4fy/30351505/42
2151042,2022-02-26 13:54:04,transaction,0.225,0.6683450728258995,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/oojDzEEN7AToN3jy7EdZiHUPeUWJNyCqosDCjmKMqydhNxngBFG/32449862/20
2151043,2022-02-26 13:54:34,transaction,0.975,2.896161982245564,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooBpx85MvGTidcdzrgND7LwTxnzN4TMqELMzPBriySshPpnWmEq/24011176/32
2151043,2022-02-26 13:54:34,transaction,0.975,2.896161982245564,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooZ56Yng6uFMFwmAB4Tw3GXdu9jNo1KeXY2FhA1v5qTz9aKp2Kj/13610054/36
2151044,2022-02-26 13:55:04,transaction,0.975,2.896161982245564,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op4xn1nZbrSttC2o73WWr4sjEwfayGkQF4EgAxARXf4AF3VmSyN/50842590/8
2151045,2022-02-26 13:55:34,transaction,0.975,2.891918572765342,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op1LYk2ZsNR9BnaFt2VXxtVkTxCvJPMMexdEWxzPvqSe9im37Ay/13610055/31
2151046,2022-02-26 13:56:04,transaction,2.184,6.477897602994366,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooB1EG6EoYmboXm81CVmZMU4Zpmf2s7fDugEb4WJY6bNb9aTHAG/11872350/19
2151046,2022-02-26 13:56:04,transaction,0.975,2.891918572765342,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oogm1kW5wTw2qLBddy4UtBmVTdALAi6cYGJjYpijcMvB63Jcgw8/19602880/23
2151047,2022-02-26 13:56:34,transaction,0.025,0.07415175827603442,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/opFSrVUEECWqbbkep7D5sdnUkWYZhL5FXoH3JdwsTNbRhFsdMJF/49012328/19
2151047,2022-02-26 13:56:34,transaction,0.975,2.891918572765342,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onzGk8KhkxLRnRAFLhkZ2bTbta6f3XwSCmymTMjrezWdRtfCURG/13610056/25
2151049,2022-02-26 13:57:34,transaction,0.975,2.891918572765342,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opQ9HbwHnefbDwRxi84Au37Tc1qpkf6i2YTd8wCrXygTaR6VMcG/13610057/10
2151050,2022-02-26 13:58:04,transaction,0.975,2.891918572765342,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onjmw1zwrWacDehUV9wYgwshZ1Y4KnghrCgMtXRx8nZNwFYXkJU/19602882/34
2151051,2022-02-26 13:58:34,transaction,0.075,0.2224552748281032,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oneaUzoerngD45jrZYv2ij1meRqGtUSdpZVNrvFFjhf6ichJcSJ/49012329/12
2151052,2022-02-26 13:59:04,transaction,4.875,14.459592863826709,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/op1YM4sbpdHNuYFsfGD2GKyHtCeuXuTYhhafGZwYt3dL9F3UzHu/24236461/28
2151053,2022-02-26 13:59:34,transaction,0.075,0.2224552748281032,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooEoLXw5YMupcZ1rZcqPC4bZcSi9oEGMWpCctWYWvsCtKgezCoF/36537068/12
2151053,2022-02-26 13:59:34,transaction,0.975,2.891918572765342,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oogaeYctPMafQnbKTHsdMrs39uAAiMkVnp4LMfennv3X5RcUgz6/13610058/18
2151054,2022-02-26 14:00:04,transaction,0.0375,0.1112276374140516,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/op6ow4FsaTVgTW3Ukk9EX497mSQg6rxpc2X7nF7KTLfUqn3NfHr/51264827/35
2151054,2022-02-26 14:00:04,transaction,0.099,0.29364096277309626,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/oo3v6fLMoEAHsUxgQkXPnWrCeBeUdUG94svNyxsoosnFvqZQ7mG/43781032/42
2151054,2022-02-26 14:00:04,transaction,0.86625,2.569358424264592,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/oo3v6fLMoEAHsUxgQkXPnWrCeBeUdUG94svNyxsoosnFvqZQ7mG/43781032/45
2151054,2022-02-26 14:00:04,transaction,0.975,2.891918572765342,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooXhZtqjkWrhirfY4JSjTtFHCE5tVxFhzg5ZRkoLmdoKbbXUhAV/34976780/52
2151055,2022-02-26 14:00:34,transaction,0.975,2.891918572765342,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opNGYVWpdwC7dTsExPDruxv9ADeedE3vZsNMFxZxQykbvTEmFYf/13610059/18
2151056,2022-02-26 14:01:04,transaction,0.475,1.4092951689723463,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/ooonsQ94vByzhcnQsnWGNvYomMUZdQHFmUWVG1VrkA2wuGeHdJi/32449863/1
2151057,2022-02-26 14:01:34,transaction,0.475,1.4092951689723463,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/op2ajP3SP46wihZZzWCKrxGV9VVRcLJ5TF1ndZoixJykCJTXNNb/32449864/1
2151057,2022-02-26 14:01:34,transaction,0.025,0.07417342994591297,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oof33HjnaBiRNZesgFeykF7cCuAWePc2vYKT2EHWS3raKxw3Dsp/50060237/87
2151057,2022-02-26 14:01:34,transaction,0.975,2.8927637678906057,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onhBbEpcfeWcAXK2T5qUDJXigggogYEX6LyCfNcsSp25eWShTRD/13610060/121
2151058,2022-02-26 14:02:04,transaction,4.875,14.46381883945303,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,,,,,,https://tzkt.io/opX98kdTht8GhCEZCZ9d3RKhg6377BYmnWH18PKQZX4m4ZeAEgh/17656967/14
2151058,2022-02-26 14:02:04,transaction,0.075,0.22252028983773892,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oo5C7GbhP9yhacQdcttZxtUvGFtLS2y2rmpZiRcBrz3kYxiGhnj/26317975/28
2151059,2022-02-26 14:02:34,transaction,0.975,2.8927637678906057,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opAhrBpUPUGunrXiL54De625B25zo9D8uWpBpJxeKtxmeY4VwnG/13610061/14
2151060,2022-02-26 14:03:04,transaction,0.975,2.8927637678906057,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ont8rhW79KTi7CBvw6igcniEVDuLBXrKyR5M9r1QjS3yeQhBeNH/38018647/37
2151060,2022-02-26 14:03:04,transaction,0.975,2.8927637678906057,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooTgchyTYCmYtJrBLA4HmEKXvRuH1H8LSm1AFCiiibwjSUK54ws/39304815/41
2151061,2022-02-26 14:03:34,transaction,0.0075,0.022252028983773892,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/oomRp3BaSJWtfukqnEarUFq2iYyT4EvRxJM8cjtRFnvHLfSknLs/47846853/49
2151062,2022-02-26 14:04:04,transaction,0.275,0.8159077294050427,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/ooDWWZ7gUxafHV79Xky2upGTMauY25ssUDg8kGEwpXgkJbGTE6z/32449865/19
2151062,2022-02-26 14:04:04,transaction,0.975,2.8927637678906057,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opWUcez71GXZYcZ8VSwWt68RqLkHhL6WQ4qVGYtc7fG1fy6gUrK/13610062/26
2151062,2022-02-26 14:04:04,transaction,0.975,2.8927637678906057,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oo8UsmKJnFg5DcsThxXJr5hbeXivfUy6r4DvKKoaqgdrsfNCPWo/24011177/30
2151063,2022-02-26 14:04:34,transaction,19,56.37180675889386,tz1S8Lc2zGSDDVeHqn1BSYDz6tmkuBNSEAY4,,,,,,https://tzkt.io/ooQGdVKNBnFcoieYWHThGvvSu5dVBe7RAajiBhcQyk8q6eP16fh/12950751
2151064,2022-02-26 14:05:04,transaction,0.0375,0.11126014491886946,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oni93iuiaxSuuG5U6Upafwy2NjNqstv8fpkWvHWVoRbWhBNKJWq/47218671/31
2151064,2022-02-26 14:05:04,transaction,0.975,2.8927637678906057,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ootSz9BovpsTLF8hYGuohMFYEZAWi7bR34qb14BM8Bk4oAELERh/24011178/37
2151067,2022-02-26 14:06:34,transaction,0.0875,0.2602432269192859,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/op71MZwVeyuHVm415kPXjrhuvXDtbmV6Xj9WiYgsuHUN37hwN1M/50594275/13
2151067,2022-02-26 14:06:34,transaction,0.0025,0.007435520769122456,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ootULFibzBDHBuV184PxUTAPrnYh7TaKfaaLjmVSXSPKWUGV6Zt/44163872/22
2151067,2022-02-26 14:06:34,transaction,0.975,2.8998530999577574,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ons2jnWRxEmETZgh1SeR34Dxhiy1s8mGFpDMr3d9sHR7RCJURjt/39857030/37
2151069,2022-02-26 14:07:34,transaction,0.2375,0.7063744730666333,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/opWbsGxEKEqWHgy6N8wbCg24S6okvcHWVhvtuAqGghGPG9xT456/26843178/7
2151071,2022-02-26 14:08:34,transaction,0.075,0.22306562307367367,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oooLjAa4vgiyrK16DGfsQoJN3C6aYX4dB1mioERJQMukdWmkJRB/52117473/19
2151071,2022-02-26 14:08:34,transaction,0.025,0.07435520769122456,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/opDQuVWsMz9NwRHd56nsZer4RAmaDgV9kJ3JTVecSgzehvgSQYs/13610064/23
2151072,2022-02-26 14:09:04,transaction,0.975,2.8998530999577574,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oo8h95WKkZD5Q7x1K3DEdF6xxs53VM2Ld6SG6BCFFepDdszH9Rf/6149853/31
2151073,2022-02-26 14:09:34,transaction,0.225,0.6691968692210211,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/ooGboEEmegjn9pUVdB7DZQh9NneG27wir3vxDf1GawpDcFJuDhc/50099356/17
2151073,2022-02-26 14:09:34,transaction,0.075,0.22306562307367367,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooWU8fps9GvvgQJUy59qcaFLkjjQTQaXVESdQnf7yKvRkQ4pnja/52117474/20
2151077,2022-02-26 14:11:34,transaction,0.2125,0.6340486786699128,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/op3yxHvxeMHsWc3V442k7y8zmfvm1mF8ByPaAomD65PQpJRjRKJ/26843179/14
2151080,2022-02-26 14:13:04,transaction,0.975,2.9091645256619527,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onq5ZwbcZQPpjwvKiDYj4DbXvo4m5kKdjyiK76h3yzVm3ukBz9u/13610065/79
2151082,2022-02-26 14:14:04,transaction,0.975,2.9091645256619527,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opMoA9d29x2TuCGaqtUYk2LPAtPmiWQYsnXqztHZqykcsEYSJBo/13610066/27
2151083,2022-02-26 14:14:34,transaction,0.075,0.22378188658938097,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oo9Bf3Mj8SyXKfQrWVwYQ5136RCsWoSLKaCoEJWsEEiYjzfrd5b/15894782/31
2151084,2022-02-26 14:15:04,transaction,0.099991,0.29834899495945055,KT1EtWCKRXekddXAWS3Si5aTps4PYwXFE5dL,,,,,,https://tzkt.io/opNDXfjJdTP36AKkSCGdbxARK6uTyAVWhgyjfvT6K7narkeMcAh/11267904/44
2151084,2022-02-26 14:15:04,transaction,0.889912,2.6552824834470563,KT1EtWCKRXekddXAWS3Si5aTps4PYwXFE5dL,,,,,,https://tzkt.io/opNDXfjJdTP36AKkSCGdbxARK6uTyAVWhgyjfvT6K7narkeMcAh/11267904/46
2151086,2022-02-26 14:16:04,transaction,0.975,2.9096598109873715,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opQBwpBTtVo4E4NCQY3EfJkN3Ptyz2ecShWoBhf8w7VTfstmvcT/13610067/120
2151087,2022-02-26 14:16:34,transaction,0.075,0.22381998546056703,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oogeHS2kSmCiS3cVBdMcZeTNffexxW9dhVSEccK1rDCM3BtWdAg/15894783/35
2151087,2022-02-26 14:16:34,transaction,0.975,2.9096598109873715,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op389uvshs5PMGpBZtsg8gmk5P12VkNTgU52g3qRsVwoLAx76Zt/50165250/43
2151089,2022-02-26 14:17:34,transaction,0.975,2.9096598109873715,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oo49qZbiknExdz65kPgvY3jrjv5Liv6cZkqaGQGknZniwXcYopN/13610068/30
2151090,2022-02-26 14:18:04,transaction,0.099,0.2954423808079485,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/oozaFnPvdBzk2ddKeqVRrwaFxodTox7sFRhMuia3Nac946gvKWY/38495291/52
2151090,2022-02-26 14:18:04,transaction,0.86625,2.585120832069549,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/oozaFnPvdBzk2ddKeqVRrwaFxodTox7sFRhMuia3Nac946gvKWY/38495291/55
2151091,2022-02-26 14:18:34,transaction,0.4875,1.4548299054936857,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooF5HqpdAYB1xzHo61gf4qfssjdtTPhWJY41yoeG9vU4bFjpPLY/19602883/50
2151092,2022-02-26 14:19:04,transaction,300,895.2799418422682,tz1hb9PiWxQEf6J9xevPsUM6dkuCLnhDMvsp,,,,,,https://tzkt.io/oo2Vox55Bryiv4DK5xoKbauCiyqPyBRG91i3KwvCmk51EuLykzp/10974999
2151092,2022-02-26 14:19:04,transaction,0.225,0.6714599563817011,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/oozB4f6qGp6R7kMFZPRoewGHm92P1hGBbqZChR4EtRko2HZFGLJ/26843180/16
2151094,2022-02-26 14:20:04,transaction,0.075,0.22426288369712152,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/onvvqsCWdQszG3Z9jcywV3hoPqre4t6jK4J8rA8hRC3LUqnMpUW/52117475/24
2151095,2022-02-26 14:20:34,transaction,0.225,0.6727886510913647,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ons2FmwSG25vAXA9mAp4PRdeMkpufVwPVBQVBGiKQyJjHCT5SaE/17543614/40
2151096,2022-02-26 14:21:04,transaction,0.0625,0.18688573641426795,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ookgzYx34RZEL9dJBh4sKHssZ58dP6KQmkG8LGbKMZgisGfvY6j/50594276/27
2151097,2022-02-26 14:21:34,transaction,0.975,2.91541748806258,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opAqSMvx7PWRQu2negRg317nDAZYSLJx6HfpMjwwRGEinSzZSBw/11375760/44
2151098,2022-02-26 14:22:04,transaction,0.225,0.6727886510913647,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oojDGhZaqoT1dNZFtCT54VD2pzCn11oWUwrypQGiwjmN7ajeRHV/17543615/15
2151099,2022-02-26 14:22:34,transaction,0.975,2.91541748806258,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op3knaLoXBmFEZ7T4MSdsmjqa8xitF8TDBgMfRLythKEa2uoCKv/11375761/43
2151100,2022-02-26 14:23:04,transaction,0.225,0.6727886510913647,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooYb9Vvd6JMh96Kfzdu8zoBcWx5GvFMoNvYRoYFz11Kdj294vPa/17543616/74
2151103,2022-02-26 14:24:34,transaction,0.013175,0.03939551323612768,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/op2qn2iHSTJ5jYumE1Zavkgy46DoUq8PzBrLvXwjm3ZK6gwpP1k/30934480/6
2151104,2022-02-26 14:25:04,transaction,0.099,0.29602700648020047,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/ooy271vAqDHrhDpJD1hoJCtGUbeeAs2e1uBEscFdaz1xVtWePXa/43812917/22
2151104,2022-02-26 14:25:04,transaction,0.86625,2.5902363067017538,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/ooy271vAqDHrhDpJD1hoJCtGUbeeAs2e1uBEscFdaz1xVtWePXa/43812917/25
2151105,2022-02-26 14:25:34,transaction,0.025,0.07488436235376704,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/onstJP2aYfPy74eLqQiimciAnbnxLDZf8Z82sdoeDYbkQvx2DDA/12487451/10
2151106,2022-02-26 14:26:04,transaction,0.099,0.29654207492091744,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/oomYw3nmz5gjFGNvy5mD77aGSBNo8YJGj4HdT96gJ7MKBWswSky/43812918/17
2151106,2022-02-26 14:26:04,transaction,0.86625,2.5947431555580276,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/oomYw3nmz5gjFGNvy5mD77aGSBNo8YJGj4HdT96gJ7MKBWswSky/43812918/20
2151109,2022-02-26 14:27:34,transaction,0.0375,0.11232654353065054,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooJ6R7s24C6vKSe5MtDnTWKevnxMuUQBYTn1zhQgQeLiPdS6cp2/6725907/14
2151110,2022-02-26 14:28:04,transaction,0.0375,0.11232654353065054,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooueySt8piir1ZLe1mnwfNwkRqekgaLZMVT17bjmvLZH38VbS8S/38545680/23
2151110,2022-02-26 14:28:04,transaction,0.0375,0.11232654353065054,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooM38qHJdjon3vxj7CJ9LvXAwWAm4Xu7NnNGPCUBvrURrSgrSA3/6725908/26
2151110,2022-02-26 14:28:04,transaction,0.975,2.9204901317969143,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/op7SWAX5g4FsN7TA8c3urg3RHw1aZDRjFSHJJ4CVwh7fjcAVsmY/13610069/32
2151110,2022-02-26 14:28:04,transaction,0.975,2.9204901317969143,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oohKAVJHeUGHnzBPqE7CmY2b3Z8eTPALhCiuVjKg3AEBE19kcsQ/50842591/36
2151111,2022-02-26 14:28:34,transaction,0.075,0.22465308706130108,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/op553HozqjTFmzGVJKYoLXBM4vCK73Ut2M8ydgw7oBmpQs6gNCB/33122598/11
2151112,2022-02-26 14:29:04,transaction,0.099,0.29654207492091744,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/opBtBdk9U9SKt4D7fLAeu3fYKDwSKZPUwKU2CPSMr8r1LS7znWa/48230183/22
2151112,2022-02-26 14:29:04,transaction,0.86625,2.5947431555580276,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/opBtBdk9U9SKt4D7fLAeu3fYKDwSKZPUwKU2CPSMr8r1LS7znWa/48230183/25
2151112,2022-02-26 14:29:04,transaction,0.975,2.9204901317969143,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opTMN1L4Y9uvyvfopW3VASX7dT5BCLdRhsr25V9NvWBg5jNJZz3/42747987/34
2151114,2022-02-26 14:30:04,transaction,0.975,2.9257555512988547,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/onv8ryHv8ngWQEazrpobNaXtsx5B594RjQyuLqvDfmwn1yxoFfW/50842592/18
2151115,2022-02-26 14:30:34,transaction,0.975,2.9257555512988547,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/opLtGxN26FWsFuB9uqj71uyZicTZziDNJ3nHinHRBKuaNaqiVE2/11997057/23
2151116,2022-02-26 14:31:04,transaction,0.099,0.2970767175164991,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/oopJHaroQ84QVazW2LJ4H2x4htUtPf4jmxQN5tHEaEbc8XEKjkg/48230184/7
2151116,2022-02-26 14:31:04,transaction,0.86625,2.599421278269367,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/oopJHaroQ84QVazW2LJ4H2x4htUtPf4jmxQN5tHEaEbc8XEKjkg/48230184/10
2151119,2022-02-26 14:32:34,transaction,0.01665,0.04996290249141122,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooMoZ3qYgcyXhtnY7vJ6DiFUPuYYLdhSzAfufMEgTFSTs5S1VkF/11375252/50
2151120,2022-02-26 14:33:04,transaction,0.975,2.9257555512988547,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooDRHWo4iqUikHsNygWEN5wftqcQScioBAZ6ssCn57xnQUsGUtF/11997058/10
2151121,2022-02-26 14:33:34,transaction,0.25,0.7501937311022705,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/ongZcmY1Vd8s83hswiEJPTus2oo7PQVcr8oAbLZJkSji2uMmJBH/13780346/5
2151121,2022-02-26 14:33:34,transaction,0.025,0.07501937311022705,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/oo7yMaVMMqFR1RSxHMchRoBstVa7yhifcUM4wYHtx8ubdn2mQem/26719429/16
2151123,2022-02-26 14:34:34,transaction,2.184,6.553692434909435,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/oonkQ2ie59B744G54KBoHHM96TmaaY4NxZpE2kimkJNQvm3QhCc/11997059/25
2151124,2022-02-26 14:35:04,transaction,0.225,0.6751743579920435,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/ooE793DbFra9S3UESqNZ5rP4qXCnAxv2Va5MNutqzQmHFsaRZET/39113740/9
2151125,2022-02-26 14:35:34,transaction,0.016,0.048030429983279464,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/ooJukEbb5MTzVgoCpQ13zAx8ibKrpPVjJAz2LgRXg3ZKNYAke9n/39810002/11
2151127,2022-02-26 14:36:34,transaction,0.025,0.07504754684887416,KT1XCoGnfupWk7Sp8536EfrxcP73LmT68Nyr,,,,,,https://tzkt.io/onzbndLJrThMJmwopq5BkEx3FKrFeauBfM6EDxNLtyRGc1WHvk9/26719430/11
2151127,2022-02-26 14:36:34,transaction,0.099,0.2971882855215417,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/opBPe6XM168m4mEK2nmRseUv6CGLJvfLcxx4hQky58xuEzpc9vm/37343172/18
2151127,2022-02-26 14:36:34,transaction,0.86625,2.6003974983134897,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,,,,,,https://tzkt.io/opBPe6XM168m4mEK2nmRseUv6CGLJvfLcxx4hQky58xuEzpc9vm/37343172/21
2151127,2022-02-26 14:36:34,transaction,0.975,2.926854327106092,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,,,,,,https://tzkt.io/ooMPgAfLXpGFJr5GBLFNWXkdPdPiLPHiDr3EqECuUgFoe6v99oL/11997060/28
2151128,2022-02-26 14:37:04,transaction,0.275,0.8255230153376159,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,,,,,,https://tzkt.io/opK8vo38Hx8jjCCG2A5BUgi2hAxsWjUwdXTsZ8kbwVjxngwwcmG/43251586/4
