artist_address,tokens,editions,primary_sales,secondary_sales,primary_revenue_xtz,secondary_revenue_xtz,address
tz1YhgsJsoyC5TPLFmbaNgWWNyYAavd9SLJh,19.0,1926.0,500.0,41.0,32.638999999999996,43.8479,tz1YhgsJsoyC5TPLFmbaNgWWNyYAavd9SLJh
tz1NM1aniwfKzXhgHZh2fCVqVUzM9iuQBsCe,11.0,1924.0,11.0,0.0,5.75,0.0,tz1NM1aniwfKzXhgHZh2fCVqVUzM9iuQBsCe
tz1eqCKz533we7aNsKDSRhENz1e77AUG1n3T,16.0,1922.0,16.0,0.0,6.100000000000001,0.0,tz1eqCKz533we7aNsKDSRhENz1e77AUG1n3T
tz1bZXtXUd6runQEkugqE4jrmKYAcEKK6aBu,9.0,1921.0,9.0,0.0,8.5,0.0,tz1bZXtXUd6runQEkugqE4jrmKYAcEKK6aBu
tz1V7ACG7U1FtvRFSfQGnTkyts74uWfFgsS5,214.0,1919.0,468.0,3.0,291.0,6.1000000000000005,tz1V7ACG7U1FtvRFSfQGnTkyts74uWfFgsS5
tz1ipeQ1tSrs13y2j23njJotgVSVLtfvxS9a,49.0,1917.0,155.0,12.0,261.2899999999999,91.46,tz1ipeQ1tSrs13y2j23njJotgVSVLtfvxS9a
tz1L5rVycD7yn8F6rxnN6u94FW9JZAbWU5ab,25.0,1917.0,42.0,0.0,27.296000000000035,0.0,tz1L5rVycD7yn8F6rxnN6u94FW9JZAbWU5ab
tz29DCRxNPk7vrJFGGpnsXExPsbx2xbgz8M1,48.0,1914.0,593.0,20.0,554.5399999999986,55.71600000000001,tz29DCRxNPk7vrJFGGpnsXExPsbx2xbgz8M1
tz1TJ5ED54AEPiTfXnmRn4x3JMfWmiN3w4WA,21.0,1914.0,139.0,0.0,11.049999999999995,0.0,tz1TJ5ED54AEPiTfXnmRn4x3JMfWmiN3w4WA
tz1gyYocJVkeLnDBKBW7oh6ggs7AYBjamMrG,63.0,1909.0,105.0,6.0,52.35,8.728,tz1gyYocJVkeLnDBKBW7oh6ggs7AYBjamMrG
tz1e9jM1HEbUeQsGmYYTCQdq1nwqfn1ZQffC,20.0,1909.0,102.0,2.0,226.26000000000005,22.0,tz1e9jM1HEbUeQsGmYYTCQdq1nwqfn1ZQffC
tz1bggmAF2TV8mRsywLpui2nKge3hgKSpwi1,113.0,1908.0,106.0,7.0,38.79,1.0400000000000003,tz1bggmAF2TV8mRsywLpui2nKge3hgKSpwi1
tz1gE7i3NjxuS65bGcVjBpmoMidjyy2xPR9S,55.0,1908.0,365.0,2.0,160.59999999999965,3.99,tz1gE7i3NjxuS65bGcVjBpmoMidjyy2xPR9S
tz1eiSPMumN5utiSwDCif3ojBJwvuRuPkpri,41.0,1907.0,432.0,42.0,572.1799999999992,242.1399999999999,tz1eiSPMumN5utiSwDCif3ojBJwvuRuPkpri
tz2Tx5nS6JeSR9KCzQ35ban5EzLaREvNazXq,53.0,1905.0,163.0,2.0,197.56000000000003,3.98,tz2Tx5nS6JeSR9KCzQ35ban5EzLaREvNazXq
tz1UH9shZ3hSio2nuwpRPHwvockWa3XWMNA9,34.0,1905.0,284.0,7.0,97.15000000000006,17.32,tz1UH9shZ3hSio2nuwpRPHwvockWa3XWMNA9
tz1ewfUSKYFaKZShpsuJfcdVUg3JJA73fbLi,39.0,1902.0,1330.0,77.0,1286.0200000000011,492.2985999999999,tz1ewfUSKYFaKZShpsuJfcdVUg3JJA73fbLi
tz1TUaKH8TR95HWkSGpnFwQG31H23Gdk56qn,15.0,1901.0,9.0,0.0,6.5,0.0,tz1TUaKH8TR95HWkSGpnFwQG31H23Gdk56qn
tz1LjLWgFndq2pAYiyQRcz9L9tn4ztnK3UTT,53.0,1900.0,388.0,11.0,120.01000000000079,44.35,tz1LjLWgFndq2pAYiyQRcz9L9tn4ztnK3UTT
tz1id4uAMwwY3pgNnY3CjDAMrGDJjuHqornR,26.0,1898.0,332.0,27.0,87.74000000000007,2.0899899999999993,tz1id4uAMwwY3pgNnY3CjDAMrGDJjuHqornR
tz2FqDi3C4ShCfq5zR9THupxXTMvWeVGMJVf,54.0,1895.0,317.0,28.0,439.1000000000003,98.47000000000001,tz2FqDi3C4ShCfq5zR9THupxXTMvWeVGMJVf
tz1VbGPnW8bRzaYyupjUF2qLV9s5f3p1KsQZ,34.0,1894.0,1750.0,501.0,2249.59999999991,4234.479799999987,tz1VbGPnW8bRzaYyupjUF2qLV9s5f3p1KsQZ
tz2UcqPnud92t5b3gj6sjuJ8wLrZ3pvP1UP7,29.0,1894.0,35.0,2.0,41.4,5.0,tz2UcqPnud92t5b3gj6sjuJ8wLrZ3pvP1UP7
tz1eHuC9QoocYuqWaDfRkCGz1i6JA548znkv,26.0,1893.0,315.0,9.0,131.99999999999997,11.62,tz1eHuC9QoocYuqWaDfRkCGz1i6JA548znkv
tz1a3UFtkduDbXQZqnNkJ32V6dqbCiZ6scDj,16.0,1893.0,43.0,0.0,42.80000000000001,0.0,tz1a3UFtkduDbXQZqnNkJ32V6dqbCiZ6scDj
tz1hUCt95gwZXVcEGJR6oF9ffLDp2qexdzim,5.0,1892.0,0.0,0.0,0.0,0.0,tz1hUCt95gwZXVcEGJR6oF9ffLDp2qexdzim
tz1Xc3VHzqREqb31XKE1WKeDt4zepN6QeLFh,75.0,1891.0,734.0,2.0,141.4999999999992,0.85,tz1Xc3VHzqREqb31XKE1WKeDt4zepN6QeLFh
tz1hcqCiNoJibMt8VyFDPQBQuZR5v46PHnKd,11.0,1891.0,100.0,0.0,11.449999999999994,0.0,tz1hcqCiNoJibMt8VyFDPQBQuZR5v46PHnKd
tz1L3hT5m4gry6fGs9uSTF4RWjXdVWuvmJnA,18.0,1890.0,4.0,0.0,5.5,0.0,tz1L3hT5m4gry6fGs9uSTF4RWjXdVWuvmJnA
tz1am8c7F1rn7ASb6kudT5tvydVsfCZ3ETBE,15.0,1890.0,9.0,0.0,9.0,0.0,tz1am8c7F1rn7ASb6kudT5tvydVsfCZ3ETBE
tz1PaHaMNQn1ApTT2RqMeBjH8fnxazjwdPWt,12.0,1890.0,282.0,11.0,81.3,6.4094999999999995,tz1PaHaMNQn1ApTT2RqMeBjH8fnxazjwdPWt
tz1fGQT9WfT5yRVkm876jViSwZTgGhrVDVEg,44.0,1888.0,560.0,38.0,1286.1999999999998,224.94000000000003,tz1fGQT9WfT5yRVkm876jViSwZTgGhrVDVEg
tz1WoBMTWTMJLyf2DJn2vESBB1xj1mFegBR3,37.0,1888.0,847.0,140.0,3936.3999999999896,1855.8894,tz1WoBMTWTMJLyf2DJn2vESBB1xj1mFegBR3
tz1cQwGJBansiR5Dsybv4CZH5KTu4eq4BrFw,227.0,1883.0,166.0,1.0,269.5380000000002,12.0,tz1cQwGJBansiR5Dsybv4CZH5KTu4eq4BrFw
tz1ZFCHDNBCG3fy8AdytB1rQia3AaNRnN5Ea,61.0,1883.0,177.0,10.0,125.53000000000002,12.08,tz1ZFCHDNBCG3fy8AdytB1rQia3AaNRnN5Ea
tz1i7iw7TLERR3EPNKPzQxLTrpp4nqpqGk5f,31.0,1883.0,28.0,1.0,101.0,1.0,tz1i7iw7TLERR3EPNKPzQxLTrpp4nqpqGk5f
tz1PEs8uBjY4uc9FvbG9fNGrbtP6cGfQC8TP,7.0,1878.0,51.0,6.0,0.0,1.048,tz1PEs8uBjY4uc9FvbG9fNGrbtP6cGfQC8TP
tz1THHU4R9ECeQmdKXRt5zswJ5pHUdtxSVWt,17.0,1877.0,18.0,0.0,2.5,0.0,tz1THHU4R9ECeQmdKXRt5zswJ5pHUdtxSVWt
tz1NzLxSjdrFHn6HZvU92wAAvtgqjy3JzauW,20.0,1873.0,12.0,0.0,33.0,0.0,tz1NzLxSjdrFHn6HZvU92wAAvtgqjy3JzauW
tz1V1tPJarhKG3eA16weSCKn4xqPtoa9Gf8t,40.0,1872.0,205.0,7.0,249.5999999999999,25.990000000000002,tz1V1tPJarhKG3eA16weSCKn4xqPtoa9Gf8t
tz1Wj5aezriP4Y4sd8xwHyC6a19QKJiXHDiu,5.0,1869.0,0.0,0.0,0.0,0.0,tz1Wj5aezriP4Y4sd8xwHyC6a19QKJiXHDiu
tz1dBUQHUtAbKica9w195DNvSPR5Rcn9EA8w,59.0,1868.0,189.0,3.0,135.88000000000005,67.0,tz1dBUQHUtAbKica9w195DNvSPR5Rcn9EA8w
tz1W8YXMJhLfFUk19mZ66MTXmhmhp64xBVrL,26.0,1868.0,140.0,1.0,7.799999999999999,0.4,tz1W8YXMJhLfFUk19mZ66MTXmhmhp64xBVrL
tz1QUgtPkZTsczKCmuTArg8naZSYEbaZotdL,22.0,1867.0,559.0,39.0,686.6000000000033,165.11444400000005,tz1QUgtPkZTsczKCmuTArg8naZSYEbaZotdL
tz1gpCxYGN64VZ4kS8A5j6q8zQV5ZggJea7G,28.0,1865.0,73.0,0.0,87.19999999999993,0.0,tz1gpCxYGN64VZ4kS8A5j6q8zQV5ZggJea7G
tz1aVGPKgWBVdhETEbbCZtqWv7aiu3Cu2rEC,1.0,1865.0,16.0,0.0,2.984000000000001,0.0,tz1aVGPKgWBVdhETEbbCZtqWv7aiu3Cu2rEC
tz1Z9s59QUmYTs4NKf48uHhcgeY5wimpFWiX,39.0,1864.0,666.0,37.0,1280.0,769.987,tz1Z9s59QUmYTs4NKf48uHhcgeY5wimpFWiX
tz1eFB4QTvmxTsVetkQFdtjBkPnDpYaSsbGT,21.0,1864.0,346.0,3.0,205.69000000000034,1.809,tz1eFB4QTvmxTsVetkQFdtjBkPnDpYaSsbGT
tz1MB6M8j8DnFditfQFZntKJKrmdSyiHcUx8,137.0,1863.0,326.0,12.0,443.95000000000005,71.0,tz1MB6M8j8DnFditfQFZntKJKrmdSyiHcUx8
tz1hjsJLB4iX74cJ8zsemWY7K2mobWBzmee3,26.0,1862.0,294.0,2.0,179.64355299999818,0.18,tz1hjsJLB4iX74cJ8zsemWY7K2mobWBzmee3
tz2QYdUVyjT1jLs7R5kXj8MNT4HgMxG1b31a,431.0,1860.0,71.0,0.0,437.27099999999984,0.0,tz2QYdUVyjT1jLs7R5kXj8MNT4HgMxG1b31a
tz1Z4JpibgLqjjSPS4JE8Dcpajkt3qb2WdpN,77.0,1860.0,510.0,14.0,431.35000000000025,13.5748,tz1Z4JpibgLqjjSPS4JE8Dcpajkt3qb2WdpN
tz1QcZZQz2jSV8PK9E9HtzFUpWhHG4GgLq2w,19.0,1860.0,337.0,39.0,613.4,269.43899999999996,tz1QcZZQz2jSV8PK9E9HtzFUpWhHG4GgLq2w
tz1TVkBkRUW2PjvkUtH8k8P1diN6XzY7nHwU,8.0,1859.0,120.0,0.0,26.78,0.0,tz1TVkBkRUW2PjvkUtH8k8P1diN6XzY7nHwU
tz1cGkGJm8Q2uLmcV68o4Qnkdt6oKfYkxS9q,38.0,1857.0,651.0,16.0,100.13800000000025,14.82,tz1cGkGJm8Q2uLmcV68o4Qnkdt6oKfYkxS9q
tz1WUQMpw87xhQqSYpfE6nYKn7MGpWZn6aSV,15.0,1856.0,140.0,2.0,7.979999999999994,0.7,tz1WUQMpw87xhQqSYpfE6nYKn7MGpWZn6aSV
tz1TaaJYVEBHDUgjKrTNsHwT5nxQwMt6WPXW,15.0,1856.0,14.0,0.0,18.4,0.0,tz1TaaJYVEBHDUgjKrTNsHwT5nxQwMt6WPXW
tz1NzZB8EdvW5Uppth48tbajc77Uk3iXTmkg,62.0,1854.0,627.0,19.0,233.653999999999,50.589999999999996,tz1NzZB8EdvW5Uppth48tbajc77Uk3iXTmkg
tz1QKKFUeq9mM2baPTfSnzxbJ1Bw7prmvxKv,32.0,1854.0,333.0,12.0,47.339999999999954,12.969700000000001,tz1QKKFUeq9mM2baPTfSnzxbJ1Bw7prmvxKv
tz1Pmb2QdLScHPmnKxx28b1wgzrsLpKMmbm4,48.0,1853.0,27.0,0.0,30.33,0.0,tz1Pmb2QdLScHPmnKxx28b1wgzrsLpKMmbm4
tz1h2zENzBop4RTS8MTKeYpnLRFkAr6Poy8a,65.0,1852.0,81.0,40.0,128.19600000000005,18.199999999999996,tz1h2zENzBop4RTS8MTKeYpnLRFkAr6Poy8a
tz1hDNjiXwiaycePVqkUoAZ6WcGFjVYb5SSq,35.0,1852.0,202.0,1.0,34.0500000000001,2.75,tz1hDNjiXwiaycePVqkUoAZ6WcGFjVYb5SSq
tz2MUhLNYp8wmuhXW5zq8t3Ug4bdm6u9gSny,20.0,1852.0,53.0,1.0,15.579999999999993,1.0,tz2MUhLNYp8wmuhXW5zq8t3Ug4bdm6u9gSny
tz1ZdbscFMbeXkuS45CkRM2Z8HkUooZxf1hN,24.0,1851.0,54.0,1.0,32.15008,0.08,tz1ZdbscFMbeXkuS45CkRM2Z8HkUooZxf1hN
tz1MX5i6dj4jqFgJyxfb3S7bwo2YvyNEC29B,58.0,1849.0,114.0,14.0,63.400000000000006,1.12999,tz1MX5i6dj4jqFgJyxfb3S7bwo2YvyNEC29B
tz1iMVxRYGK8urUgKDzBS4uNpXUV8k8c3S4q,19.0,1848.0,252.0,20.0,74.79999999999995,20.640000000000004,tz1iMVxRYGK8urUgKDzBS4uNpXUV8k8c3S4q
tz1XqPwDdQdGrL6u1LAwjCksCDUpPXVjRJZp,109.0,1846.0,1289.0,131.0,1517.0,768.4700000000003,tz1XqPwDdQdGrL6u1LAwjCksCDUpPXVjRJZp
tz2Cs2SMSsdpSa9udz2EKzFCxiEZWYxsjdHc,34.0,1846.0,507.0,100.0,377.79999999999956,203.14000000000007,tz2Cs2SMSsdpSa9udz2EKzFCxiEZWYxsjdHc
tz1Tixber8kUuwCe3KDHw4xXkAWi8VuDtRMF,20.0,1846.0,120.0,0.0,21.90100000000001,0.0,tz1Tixber8kUuwCe3KDHw4xXkAWi8VuDtRMF
tz1cW1VzrgKYH9FHMV7C9btcV23ARi6FM94g,18.0,1846.0,59.0,0.0,19.52906,0.0,tz1cW1VzrgKYH9FHMV7C9btcV23ARi6FM94g
tz1LrzHjNNHn81BNXgRzAy1wKxyxS1i3MGSX,9.0,1846.0,198.0,27.0,21.799999999999997,6.539999999999997,tz1LrzHjNNHn81BNXgRzAy1wKxyxS1i3MGSX
tz1cUwSWLwQBuhLeAy1J8Sv37rqucNwZvs4g,29.0,1845.0,57.0,0.0,15.999999999999996,0.0,tz1cUwSWLwQBuhLeAy1J8Sv37rqucNwZvs4g
tz1gsUr2fTHmSW7JWUWvN1aYjGzEGr5jNucp,31.0,1844.0,58.0,0.0,33.18190000000001,0.0,tz1gsUr2fTHmSW7JWUWvN1aYjGzEGr5jNucp
tz1hNGWJUFPFV7AWLXvxGzJVEfCZ8KJ77PJA,25.0,1844.0,509.0,15.0,398.9299999999969,14.100000000000001,tz1hNGWJUFPFV7AWLXvxGzJVEfCZ8KJ77PJA
tz1eWAwmFGgJCo11XwgXqPkJNGd3eE47EF3E,12.0,1844.0,1.0,0.0,1.0,0.0,tz1eWAwmFGgJCo11XwgXqPkJNGd3eE47EF3E
tz1MjW1qSqcsEC4kbZD2NtghhtXPF7hE5YPy,55.0,1843.0,401.0,41.0,386.0,95.37799899999997,tz1MjW1qSqcsEC4kbZD2NtghhtXPF7hE5YPy
tz1XXoxvYCUUCh9wunBfrfC7iRUnEez7p4Dy,48.0,1841.0,283.0,31.0,370.69999999999993,679.95,tz1XXoxvYCUUCh9wunBfrfC7iRUnEez7p4Dy
tz1cYEAKDBeHZ8TzRRU5qYNPt5uoaUdutzGy,15.0,1841.0,117.0,1.0,13.6,1.0,tz1cYEAKDBeHZ8TzRRU5qYNPt5uoaUdutzGy
tz1eHDt32dyyTihWR5G9KoErxgKFRWzbznN1,35.0,1838.0,53.0,2.0,50.120000000000005,24.0,tz1eHDt32dyyTihWR5G9KoErxgKFRWzbznN1
tz1iwTvMmEZShXQsjG5FkduvKP8xQTHQLKxB,40.0,1837.0,100.0,0.0,24.54480000000001,0.0,tz1iwTvMmEZShXQsjG5FkduvKP8xQTHQLKxB
tz1gAbqb8RrnSMHj7YkNpweaFdiCFaJBwm3P,21.0,1836.0,458.0,11.0,67.89999999999985,24.479999999999997,tz1gAbqb8RrnSMHj7YkNpweaFdiCFaJBwm3P
tz1YJ636iQQReqMj8nVvP14vRmv16NxM53Bc,50.0,1832.0,192.0,5.0,1312.6980000000037,123.88,tz1YJ636iQQReqMj8nVvP14vRmv16NxM53Bc
tz1LSjfgjLXmbp6VtPx7Tptxuh3Ljjbqj2Py,16.0,1832.0,485.0,43.0,130.7,155.418,tz1LSjfgjLXmbp6VtPx7Tptxuh3Ljjbqj2Py
tz1X2aQPB3C7RBNhfbGZQBPrJcvpy9Rhtg6t,41.0,1831.0,199.0,2.0,119.1960000000006,0.7,tz1X2aQPB3C7RBNhfbGZQBPrJcvpy9Rhtg6t
tz1QsDcvLzSofpB14YDrY2NwKxjSG9R5xHxu,35.0,1831.0,352.0,19.0,194.60349999999897,60.27,tz1QsDcvLzSofpB14YDrY2NwKxjSG9R5xHxu
tz1bVY66cg2WY9wiLYYxQSBdoJyYVwzJQkAt,24.0,1831.0,21.0,0.0,4.45,0.0,tz1bVY66cg2WY9wiLYYxQSBdoJyYVwzJQkAt
tz1VUwD8KrPB2YEe97Azu7MZUUi8byBPPjGo,44.0,1830.0,199.0,10.0,135.19999999999953,3.8699999999999997,tz1VUwD8KrPB2YEe97Azu7MZUUi8byBPPjGo
tz1QbbzVmTYukFdLTjKjcPT1hfL5AJPY6hCn,229.0,1829.0,48.0,0.0,54.400000000000006,0.0,tz1QbbzVmTYukFdLTjKjcPT1hfL5AJPY6hCn
tz2F67Ef7dQMMnYxVbBK6QhuHF1sCJTuHbgP,15.0,1829.0,40.0,0.0,16.25,0.0,tz2F67Ef7dQMMnYxVbBK6QhuHF1sCJTuHbgP
tz1g8tWPsKAJLzeKEof74Rvnr3gpXe1iuHUV,15.0,1828.0,298.0,9.0,16.5,22.913000000000004,tz1g8tWPsKAJLzeKEof74Rvnr3gpXe1iuHUV
tz1X9ZrKHxQdf29sW9WHqttzCWANkLPw9niY,22.0,1825.0,105.0,1.0,88.0,1.0,tz1X9ZrKHxQdf29sW9WHqttzCWANkLPw9niY
tz1XNEMRL34mQTrVoaoefK3naKhmqhyYqk8G,57.0,1823.0,117.0,0.0,60.03409999999998,0.0,tz1XNEMRL34mQTrVoaoefK3naKhmqhyYqk8G
tz1emnw96CNLDoQUX4ebqE2xESJXaWxyqSGx,25.0,1823.0,76.0,1.0,111.34999999999995,3.0,tz1emnw96CNLDoQUX4ebqE2xESJXaWxyqSGx
tz2DXmu9394j2mR7WJyVhHEfTJdNeB4MyZKt,39.0,1818.0,15.0,0.0,19.0,0.0,tz2DXmu9394j2mR7WJyVhHEfTJdNeB4MyZKt
tz1f4pgkAbNvw1Et3sU9p2YBK4nwZU38ceG1,30.0,1815.0,108.0,3.0,68.53800000000004,4.49,tz1f4pgkAbNvw1Et3sU9p2YBK4nwZU38ceG1
tz1gDaaMeXXbbbMtFi6Ky9wg8xVZLCRVRVvh,6.0,1814.0,0.0,0.0,0.0,0.0,tz1gDaaMeXXbbbMtFi6Ky9wg8xVZLCRVRVvh
tz1c6Uibt7Vjr7MEFEQpohEa2f311KxZyJoZ,61.0,1810.0,530.0,23.0,127.36086000000032,47.546000000000014,tz1c6Uibt7Vjr7MEFEQpohEa2f311KxZyJoZ
tz1aZwskypiM5H2KXorksEQDc1PtZtxxYuBp,26.0,1810.0,135.0,1.0,45.944999999999936,0.8,tz1aZwskypiM5H2KXorksEQDc1PtZtxxYuBp
tz1XtMdVnBuLiQQN1vSQN7b5tWtu3NqC4Wna,189.0,1809.0,10.0,1.0,20.010621,4.9,tz1XtMdVnBuLiQQN1vSQN7b5tWtu3NqC4Wna
tz1cBJWoq72bLBJV3d2TMY1Xy31tDQ4cS4iq,11.0,1809.0,22.0,0.0,14.399999999999997,0.0,tz1cBJWoq72bLBJV3d2TMY1Xy31tDQ4cS4iq
tz1Ypw11bAMAkkrwwEUXgAHqTBKeRjbbmmbe,9.0,1808.0,362.0,20.0,243.9999999999995,82.03990000000002,tz1Ypw11bAMAkkrwwEUXgAHqTBKeRjbbmmbe
tz1MeHjxmikZDV5JDUjrrr8NTnpKDYMiCZ22,71.0,1805.0,135.0,2.0,166.418,11.0,tz1MeHjxmikZDV5JDUjrrr8NTnpKDYMiCZ22
tz1VWMA8RG4AivB1FSfVGfpsVmMAcouFRfv1,27.0,1804.0,189.0,85.0,195.77287000000004,34.87900000000001,tz1VWMA8RG4AivB1FSfVGfpsVmMAcouFRfv1
tz1TC1yW47cgHp4hi2aXG7NfTikXrQ9qPAbp,803.0,1802.0,465.0,24.0,2055.399999999995,248.28999999999996,tz1TC1yW47cgHp4hi2aXG7NfTikXrQ9qPAbp
tz1c5A3dzkgq8pzFJ4tJvodVQn745LUr5aUC,28.0,1801.0,9.0,1.0,14.0,1.5,tz1c5A3dzkgq8pzFJ4tJvodVQn745LUr5aUC
tz1ag7wXQiaDhWJyfWmxXd5vXKAMWDMsRaMp,13.0,1801.0,15.0,0.0,3.880000000000001,0.0,tz1ag7wXQiaDhWJyfWmxXd5vXKAMWDMsRaMp
tz1UD2m28cAPxw7FTA3LDKEHUQ2zD7VySmDt,9.0,1800.0,0.0,0.0,0.0,0.0,tz1UD2m28cAPxw7FTA3LDKEHUQ2zD7VySmDt
tz1eHHRKGV1VayfzQvwGYH66jZbfaChGecWJ,5.0,1800.0,54.0,0.0,1.4600000000000009,0.0,tz1eHHRKGV1VayfzQvwGYH66jZbfaChGecWJ
tz1ZqdrwVRUs8H1Vts2pFvmR1PLikE8eBVZv,31.0,1799.0,91.0,2.0,2.8900000000000006,1.6,tz1ZqdrwVRUs8H1Vts2pFvmR1PLikE8eBVZv
tz1M4M2A5jTCJpPE7JeQdTy84X4sqoett33F,19.0,1799.0,100.0,0.0,95.32249999999989,0.0,tz1M4M2A5jTCJpPE7JeQdTy84X4sqoett33F
tz2LmQb2EUdjzmnJcC3ks5QsanXj5L53sjCL,11.0,1798.0,195.0,6.0,147.17,15.35,tz2LmQb2EUdjzmnJcC3ks5QsanXj5L53sjCL
tz1cNmDMZ3woYGWeLoRTAL6hMgXvixtUK899,9.0,1798.0,106.0,2.0,68.09999999999991,5.7490000000000006,tz1cNmDMZ3woYGWeLoRTAL6hMgXvixtUK899
tz1eCtP3utdUU3VFXP64AkAod8Smaj4yrTfj,15.0,1797.0,199.0,11.0,40.10000000000007,11.39,tz1eCtP3utdUU3VFXP64AkAod8Smaj4yrTfj
tz1VWVYiwYUttw5nv1HQV1oj8ggpSqyWwjsZ,27.0,1796.0,78.0,1.0,59.60000000000004,4.0,tz1VWVYiwYUttw5nv1HQV1oj8ggpSqyWwjsZ
tz1KysmM646sdhu39Yp4EeJv1E2ptjzUcavQ,53.0,1795.0,160.0,5.0,129.91999999999993,23.2,tz1KysmM646sdhu39Yp4EeJv1E2ptjzUcavQ
tz2WWgzrpKCNhVsNWkKDmzBpfctpJemFgo97,31.0,1795.0,410.0,5.0,732.8499999999992,13.139999999999999,tz2WWgzrpKCNhVsNWkKDmzBpfctpJemFgo97
tz1eT35U51k1FxduLgFFTqrcYV4b6LRtTvUr,95.0,1792.0,981.0,55.0,1564.3599999999917,351.389,tz1eT35U51k1FxduLgFFTqrcYV4b6LRtTvUr
tz1iimuCRajJPgHsMAtxUToEUiggn3uyMj4Y,29.0,1791.0,676.0,194.0,2372.0,9768.837799999998,tz1iimuCRajJPgHsMAtxUToEUiggn3uyMj4Y
tz1Q1LWn8wCK77L4xetjbH3Ar7sDaSANezZx,13.0,1791.0,32.0,0.0,0.27,0.0,tz1Q1LWn8wCK77L4xetjbH3Ar7sDaSANezZx
tz1YkiLmXXpTfGkUYTD97p3ttK3tjD7oJn51,55.0,1789.0,148.0,2.0,57.91299999999998,3.33,tz1YkiLmXXpTfGkUYTD97p3ttK3tjD7oJn51
tz1fLdyJqakB3v9CQN8mLCFRxNfFThmYHGmo,25.0,1789.0,319.0,4.0,194.09700000000075,17.999,tz1fLdyJqakB3v9CQN8mLCFRxNfFThmYHGmo
tz1NHWt27kgaXCWVFuhADhUEMeE8gLqS4bm5,27.0,1786.0,136.0,14.0,294.948,16.35,tz1NHWt27kgaXCWVFuhADhUEMeE8gLqS4bm5
tz1VW3sBy3DyRrX2RakGAwgNi5rXyZCs1Pv4,1.0,1785.0,0.0,0.0,0.0,0.0,tz1VW3sBy3DyRrX2RakGAwgNi5rXyZCs1Pv4
tz1UHuUZyHjVZZbfQQEw4czr2iiXser1jK2u,22.0,1784.0,352.0,6.0,353.80999999999744,30.419999999999998,tz1UHuUZyHjVZZbfQQEw4czr2iiXser1jK2u
tz1RzDLVCX3fbAeow6sVnLL6rQbtnB8rJDv9,62.0,1783.0,52.0,1.0,29.50000000000001,0.19,tz1RzDLVCX3fbAeow6sVnLL6rQbtnB8rJDv9
tz1gr6gbNdg9KZs4ETUSxiDshQ49a4gZ3YsC,19.0,1783.0,83.0,0.0,36.53000000000008,0.0,tz1gr6gbNdg9KZs4ETUSxiDshQ49a4gZ3YsC
tz1YkPeYATuSD36FLBhCQsG4rCd8EWUwy3Jq,2.0,1783.0,0.0,0.0,0.0,0.0,tz1YkPeYATuSD36FLBhCQsG4rCd8EWUwy3Jq
tz1XBAp7qeZ5fWqVnVFzZHuHc455L1xrw841,44.0,1781.0,410.0,20.0,731.5899999999995,12.97,tz1XBAp7qeZ5fWqVnVFzZHuHc455L1xrw841
tz1fnwrAKpgokv4RjhXcJAHvX5asEawmPPcB,44.0,1781.0,114.0,10.0,17.699999999999985,0.5850000000000001,tz1fnwrAKpgokv4RjhXcJAHvX5asEawmPPcB
tz1RujMR7uB6aS7gKJhoLVpL5rKvaXFMDYiL,30.0,1780.0,40.0,1.0,34.14999999999999,2.5,tz1RujMR7uB6aS7gKJhoLVpL5rKvaXFMDYiL
tz1XWKMadc8jZ9dW61zBfgWrg2u5FPjeMXgJ,14.0,1777.0,55.0,0.0,23.050000000000033,0.0,tz1XWKMadc8jZ9dW61zBfgWrg2u5FPjeMXgJ
tz1PX551a3Vb2529KU6zGNxYMNhMADcVMsgt,2.0,1777.0,34.0,0.0,1.2500000000000009,0.0,tz1PX551a3Vb2529KU6zGNxYMNhMADcVMsgt
tz1XHrE2MbsL2gZq3WYHedkFTq5PsMVszpd6,19.0,1776.0,72.0,0.0,72.4899999999999,0.0,tz1XHrE2MbsL2gZq3WYHedkFTq5PsMVszpd6
tz1LPk1C9TztWWfChkx9Tt9JjWKNLsKjZsWe,5.0,1776.0,71.0,0.0,7.199999999999999,0.0,tz1LPk1C9TztWWfChkx9Tt9JjWKNLsKjZsWe
tz1TttUbUPbT5PjCCsoG2KgnTMBf7ckfTXZU,2.0,1776.0,0.0,0.0,0.0,0.0,tz1TttUbUPbT5PjCCsoG2KgnTMBf7ckfTXZU
tz1hUquCQt9A23ZC4XWPVEnMzE8RwJj88ciT,31.0,1774.0,49.0,0.0,52.83000000000001,0.0,tz1hUquCQt9A23ZC4XWPVEnMzE8RwJj88ciT
tz1cxET5QNw7ZAqoBwREwsNMrij8M3gFCwP6,19.0,1774.0,736.0,35.0,272.5999999999999,46.628,tz1cxET5QNw7ZAqoBwREwsNMrij8M3gFCwP6
tz1g4RXHCeKnEu9FggSuuZKPz1nDqiishWLv,23.0,1772.0,289.0,1.0,179.4939999999993,0.98,tz1g4RXHCeKnEu9FggSuuZKPz1nDqiishWLv
tz1SRBfzX7TzjVUfbhmXRigQ9y7gUXoNCAJA,28.0,1770.0,45.0,0.0,19.5,0.0,tz1SRBfzX7TzjVUfbhmXRigQ9y7gUXoNCAJA
